域名	解析IP	开放端口	WEB服务器	网站状态
luci.lenovo.com	103.30.234.150	443	nginx/1.12.2	443:(404) 未找到
luep.lenovo.com	223.202.62.185	80	获取失败	80:-
madp.lenovo.com	103.30.234.164	80	nginx/1.8.1	80:正常访问
moli.lenovo.com	52.22.83.39,34.192.1.108	80,443	-	80:(404) 未找到
msbj.lenovo.com	123.127.211.10,219.142.122.10	80,443	nginx/1.8.1	80:(502) 错误的网关
myvc.lenovo.com	178.79.149.134	80,443	nginx/1.4.6 (Ubuntu)	80:正常访问
oacp.lenovo.com	219.141.216.127	80,443	Microsoft-IIS/10.0	80:正常访问
pros.lenovo.com	58.247.171.13	-	端口未开放	端口未开放
qyjr.lenovo.com	223.202.110.13	80,443	nginx	80:正常访问
sczx.lenovo.com	42.121.13.217	-	端口未开放	端口未开放
sdac.lenovo.com	106.38.19.21	443	Microsoft-IIS/8.5	443:(403) 已禁止
seal.lenovo.com	10.33.52.201	-	端口未开放	端口未开放
siot.lenovo.com	39.107.146.210	80,443		80:正常访问
smrz.lenovo.com	123.59.145.231	-	端口未开放	端口未开放
snpm.lenovo.com	52.89.160.171	80,443	Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips mod_jk/1.2.42	80:正常访问
spms.lenovo.com	58.247.171.25	443	Apache/2.4.34 (Win64) OpenSSL/1.1.0h mod_jk/1.2.40	443:正常访问
szpp.lenovo.com	43.255.224.29	80	Apache/2.4.6 (CentOS) PHP/5.6.36	80:正常访问
tamp.lenovo.com	43.255.224.117	-	端口未开放	端口未开放
toad.lenovo.com	144.188.129.107	80,443	获取失败	80:-
tsap.lenovo.com	124.127.255.34	80	Apache-Coyote/1.1	80:(405) 不允许的方法
upem.lenovo.com	34.239.235.51	-	端口未开放	端口未开放
wlcx.lenovo.com	39.106.109.208	80,443	Microsoft-IIS/8.5	80:正常访问
xapi.lenovo.com	106.37.234.3	80,443	nginx	80:(404) 未找到
yzbb.lenovo.com	118.244.198.34	-	端口未开放	端口未开放
zeta.lenovo.com	114.113.233.228	-	端口未开放	端口未开放
land.lenovo.com	192.28.154.252	80,443	获取失败	80:-
www8.lenovo.com	54.255.156.43,54.169.164.112	80,443	获取失败	80:-
